gameId,playId,playDescription,punt_team,return_team,punt_distance,punt_direction,kick_type,hang_time,closest_gunner_dist,furthest_blocker_dist,wp_fc,wp_return,wp_bounce,adv_return_vs_fc,adv_bounce_vs_fc,best_action,best_wp
2018090600,366,"(9:20) C.Johnston punts 56 yards to ATL 36, Center-R.Lovato. J.Hardy to ATL 41 for 5 yards (K.Grugier-Hill). PENALTY on PHI-S.Gibson, Unsportsmanlike Conduct, 15 yards, enforced at ATL 41.",PHI,ATL,56,C,N,4.46,20.51315919111437,51.37131495299687,0.4332079589366913,0.4554838446776072,0.4278383390108744,0.022275885740915935,-0.00536961992581686,RETURN,0.4554838446776072
2018090600,1989,"(:44) M.Bosher punts 57 yards to PHI 17, Center-J.Overbaugh. D.Sproles to PHI 25 for 8 yards (B.Poole). PENALTY on PHI-L.Reynolds, Unnecessary Roughness, 12 yards, enforced at PHI 25.",ATL,PHI,57,C,N,4.62,11.032955179823768,35.15116641023452,0.42198988795280457,0.4411770111322403,0.4174263018369675,0.019187123179435717,-0.0045635861158370705,RETURN,0.4411770111322403
2018090600,2599,"(10:22) M.Bosher punts 46 yards to PHI 28, Center-J.Overbaugh. D.Sproles to PHI 37 for 9 yards (F.Oluokun).",ATL,PHI,46,L,N,4.16,5.008193287004797,43.18628717544493,0.43347692489624023,0.44481772859891255,0.4299340671300888,0.01134080370267232,-0.0035428577661514304,RETURN,0.44481772859891255
2018090600,3225,"(:34) M.Bosher punts 38 yards to PHI 32, Center-J.Overbaugh. T.Sullivan MUFFS catch, touched at PHI 32, RECOVERED by ATL-K.Ishmael at PHI 32. K.Ishmael to PHI 32 for no gain (L.Reynolds).",ATL,PHI,38,L,N,4.08,4.458519933789686,30.120698863074217,0.735437273979187,0.7392972157398859,0.729326652487119,0.003859941760698926,-0.00611062149206798,RETURN,0.7392972157398859
2018090600,3868,"(5:04) M.Bosher punts 52 yards to PHI 19, Center-J.Overbaugh. D.Sproles to PHI 31 for 12 yards (E.Saubert; K.Ishmael). PENALTY on ATL-E.Saubert, Face Mask (15 Yards), 15 yards, enforced at PHI 31.",ATL,PHI,52,C,N,4.4,5.005486989294851,55.22939887415034,0.4504992663860321,0.46796633968750634,0.4445763916770617,0.017467073301474234,-0.005922874708970405,RETURN,0.46796633968750634
2018090900,485,"(7:25) (Punt formation) C.Bojorquez punts 46 yards to BAL 26, Center-R.Ferguson. J.Grant to BAL 25 for -1 yards (P.DiMarco).",BUF,BAL,46,R,N,4.34,7.960226127441352,37.59665543635498,0.7748363018035889,0.7746820727984111,0.7608576182524364,-1.5422900517780835e-4,-0.013978683551152504,FAIR_CATCH,0.7748363018035889
2018090900,575,"(6:37) (Punt formation) S.Koch punts 63 yards to BUF 11, Center-M.Cox. J.Kerley to BUF 15 for 4 yards (T.Bowser, C.Clark).",BAL,BUF,63,L,A,4.2,24.183475763421608,59.17649279908366,0.23566876351833344,0.25655063341061274,0.2342387496928374,0.020881869892279303,-0.0014300138254960404,RETURN,0.25655063341061274
2018090900,674,"(5:43) (Punt formation) C.Bojorquez punts 51 yards to BAL 31, Center-R.Ferguson. J.Grant to BAL 34 for 3 yards (L.Alexander).",BUF,BAL,51,C,N,4.78,5.479598525439616,50.37685976715896,0.7768243551254272,0.7814442950487137,0.7706987402836482,0.004619939923286465,-0.006125614841779092,RETURN,0.7814442950487137
2018090900,1136,"(14:21) (Punt formation) C.Bojorquez punts 49 yards to BAL 29, Center-R.Ferguson. J.Grant to BUF 20 for 51 yards (L.Alexander).",BUF,BAL,49,C,N,3.62,11.773941566017724,54.8149468667078,0.8882493376731873,0.8927329101165136,0.8868239994843801,0.004483572443326311,-0.0014253381888071903,RETURN,0.8927329101165136
2018090900,1360,"(12:09) (Punt formation) C.Bojorquez punts 50 yards to BAL 29, Center-R.Ferguson. J.Grant to BAL 30 for 1 yard (A.Holmes).",BUF,BAL,50,C,N,4.52,4.843325303962157,42.01980604429298,0.9112223386764526,0.9141440043846766,0.9099788864453634,0.0029216657082239417,-0.001243452231089237,RETURN,0.9141440043846766
2018090900,2097,"(3:01) (Punt formation) C.Bojorquez punts 52 yards to BAL 21, Center-R.Ferguson. J.Grant MUFFS catch, ball out of bounds at BAL 15.",BUF,BAL,58,C,N,4.67,2.658495815306083,34.04474261908878,0.9588570594787598,0.9607308001816273,0.9574104265371959,0.001873740702867499,-0.0014466329415638857,RETURN,0.9607308001816273
2018090900,3079,"(8:22) (Punt formation) S.Koch punts 46 yards to BUF 31, Center-M.Cox. J.Kerley to BUF 37 for 6 yards (M.Canady).",BAL,BUF,46,C,N,4.06,16.55235632772567,35.77050460924476,7.213788339868188e-4,6.644544542844718e-4,6.542264379095286e-4,-5.692437970234701e-5,-6.715239607729023e-5,FAIR_CATCH,7.213788339868188e-4
2018090900,3655,"(14:47) (Punt formation) S.Koch punts 50 yards to BUF 9, Center-M.Cox. M.Murphy to BUF 18 for 9 yards (M.Canady).",BAL,BUF,50,L,N,4.07,14.076285021268925,36.34024353248063,9.667753329267725e-5,8.033990874537267e-5,8.701821840077174e-5,-1.6337624547304582e-5,-9.659314891905516e-6,FAIR_CATCH,9.667753329267725e-5
2018090900,3851,"(12:05) (Punt formation) C.Bojorquez punts 54 yards to BAL 11, Center-R.Ferguson. J.Grant to BAL 11 for no gain (T.Jones).",BUF,BAL,54,R,N,3.23,11.651956917187771,57.158189264531465,0.9999188184738159,0.9999082376053411,0.999870802561442,-1.0580868474829863e-5,-4.801591237391101e-5,FAIR_CATCH,0.9999188184738159
2018090901,588,"(6:34) (Punt formation) B.Colquitt punts 47 yards to PIT 28, Center-C.Hughlett. R.Switzer to 50 for 22 yards (B.Boddy-Calhoun).",CLE,PIT,47,C,N,4.02,5.262090839200705,50.907391408321054,0.4279120862483978,0.44446513851483666,0.42530021329720813,0.016553052266438828,-0.0026118729511896976,RETURN,0.44446513851483666
2018090901,887,"(2:07) (Punt formation) B.Colquitt punts 52 yards to PIT 22, Center-C.Hughlett. R.Switzer to CLE 44 for 34 yards (N.Chubb). PENALTY on PIT-D.Heyward-Bey, Offensive Holding, 10 yards, enforced at PIT 22. Penalty on PIT-R.Nix, Offensive Holding, declined.",CLE,PIT,52,C,N,4.77,9.574157926418383,58.57024671281486,0.4279120862483978,0.44643503298362097,0.4265341928601265,0.018522946735223145,-0.001377893388271323,RETURN,0.44643503298362097
2018090901,1491,"(7:39) B.Colquitt punts 39 yards to PIT 8, Center-C.Hughlett. R.Switzer to PIT 12 for 4 yards (D.Rice).",CLE,PIT,39,L,A,3.92,5.481788029466295,48.78708538127688,0.6566903591156006,0.6679281244675318,0.6549562096595765,0.011237765351931217,-0.0017341494560241255,RETURN,0.6679281244675318
2018090901,2632,"(6:18) (Punt formation) B.Colquitt punts 45 yards to PIT 41, Center-C.Hughlett. R.Switzer to CLE 39 for 20 yards (D.Kindred).",CLE,PIT,45,C,N,3.86,14.240621475202548,49.19700194117522,0.7717400789260864,0.790065289636453,0.7653243217865626,0.018325210710366524,-0.006415757139523803,RETURN,0.790065289636453
2018090901,4136,"(2:20) J.Berry punts 51 yards to CLE 30, Center-K.Canaday. J.Peppers to CLE 45 for 15 yards (J.Dangerfield).",PIT,CLE,51,C,N,4.1,12.615173403485183,40.20651688470416,0.12656688690185547,0.15246984298030536,0.12700015793244043,0.02590295607844989,4.332710305849641e-4,RETURN,0.15246984298030536
2018090902,2228,"(13:43) R.Sanchez punts 49 yards to CIN 34, Center-L.Rhodes. A.Erickson to CIN 33 for -1 yards (Z.Franklin, C.Milton).",IND,CIN,49,L,N,4.14,6.611278242518609,43.58795361106093,0.2708459198474884,0.28362255106369655,0.2686384640137355,0.012776631216208145,-0.002207455833752925,RETURN,0.28362255106369655
2018090903,1844,"(:30) (Punt formation) B.Kern punts 55 yards to MIA 18, Center-B.Brinkley. J.Grant to MIA 17 for -1 yards (D.Fluellen).",TEN,MIA,55,R,N,4.09,28.942302949143492,63.44403596871813,0.6570860147476196,0.6887835800647736,0.6525043992201487,0.03169756531715395,-0.004581615527470939,RETURN,0.6887835800647736
2018090903,1993,"(13:45) (Punt formation) M.Haack punts 45 yards to TEN 23, Center-J.Denney. A.Jackson to TEN 49 for 26 yards (B.Bolden). TEN-A.Jackson was injured during the play. His return is Questionable.",MIA,TEN,45,C,N,3.4,22.52150083808804,43.86929905982087,0.3280302882194519,0.3533020853996277,0.32679994026819864,0.025271797180175803,-0.0012303479512532633,RETURN,0.3533020853996277
2018090903,2176,"(10:09) (Punt formation) M.Haack punts 65 yards to TEN 17, Center-D.Smythe. R.Matthews to TEN 35 for 18 yards (W.Aikens).",MIA,TEN,65,C,N,4.57,18.991727146312943,50.709451781694504,0.31705912947654724,0.3497896828254064,0.31502694537242254,0.03273055334885916,-0.0020321841041247013,RETURN,0.3497896828254064
2018090903,3163,"(11:45) (Punt formation) B.Kern punts 49 yards to MIA 9, Center-B.Brinkley. D.Amendola ran ob at MIA 11 for 2 yards (D.Cruikshank).",TEN,MIA,49,R,N,4.4,2.956568957423454,49.29466705435792,0.8503410816192627,0.8595441736777624,0.8485142354170482,0.009203092058499673,-0.001826846202214516,RETURN,0.8595441736777624
2018090905,1555,"(7:17) R.Allen punts 47 yards to HOU 23, Center-J.Cardona. T.Ervin to HOU 34 for 11 yards (J.Jones).",NE,HOU,47,C,N,4.18,12.51598977308626,35.663237374080325,0.19206330180168152,0.20673434903224308,0.19161600455641747,0.014671047230561562,-4.4729724526404446e-4,RETURN,0.20673434903224308
2018090905,3749,"(5:27) R.Allen punts 55 yards to HOU 25, Center-J.Cardona. T.Ervin to HOU 34 for 9 yards (N.Ebner).",NE,HOU,55,C,N,4.53,18.346664546996003,52.57836532263055,0.030137542635202408,0.03681667050346732,0.02863557924206058,0.006679127868264911,-0.0015019633931418266,RETURN,0.03681667050346732
2018090905,3844,"(4:41) T.Daniel punts 47 yards to NE 17, Center-J.Weeks. R.McCarron MUFFS catch, RECOVERED by HOU-J.Bademosi at NE 16. J.Bademosi to NE 16 for no gain (J.Jones).",HOU,NE,48,C,N,4.44,4.179294198785251,37.51772514425681,0.9929559230804443,0.9919966396627327,0.9891493056217829,-9.59283417711676e-4,-0.0038066174586613988,FAIR_CATCH,0.9929559230804443
2018090906,1373,"(9:51) T.Morstead punts 56 yards to TB 20, Center-Z.Wood. D.Jackson to TB 22 for 2 yards (C.Banjo).",NO,TB,56,C,N,4.77,4.96326505437701,44.38395768743477,0.4251159727573395,0.4442931899428368,0.4235643325249354,0.01917721718549731,-0.0015516402324040612,RETURN,0.4442931899428368
2018090906,2681,"(9:21) T.Morstead punts 42 yards to TB 24, Center-Z.Wood. A.Humphries to TB 25 for 1 yard (J.Hardee).",NO,TB,42,R,N,3.83,3.721625988731267,41.143927863051665,0.8276837468147278,0.8352115759750207,0.8248191783825557,0.0075278291602929315,-0.0028645684321720877,RETURN,0.8352115759750207
2018090906,2776,"(7:42) B.Anger punts 42 yards to NO 24, Center-G.Sanborn. T.Lewis to NO 24 for no gain (R.Smith). PENALTY on NO-C.Robertson, Offensive Holding, 10 yards, enforced at NO 24.",TB,NO,42,C,N,4.46,3.682662080615054,46.808823954463975,0.21459992229938507,0.22126651932795843,0.2115435107052326,0.006666597028573362,-0.0030564115941524583,RETURN,0.22126651932795843
2018090906,2947,"(5:18) T.Morstead punts 58 yards to TB 10, Center-Z.Wood. A.Humphries ran ob at TB 26 for 16 yards (C.Banjo).",NO,TB,58,L,N,4.59,4.757320674497358,54.62986088212197,0.829058825969696,0.8381311901410421,0.8184326163927714,0.009072364171346048,-0.010626209576924617,RETURN,0.8381311901410421
2018090907,2708,"(3:39) R.Dixon punts 55 yards to JAX 20, Center-Z.DeOssie. J.Mickens to JAX 16 for -4 yards (C.Riley). PENALTY on JAX-B.Brown, Illegal Block Above the Waist, 8 yards, enforced at JAX 16. Officially, a return for 0 yards.",NYG,JAX,55,R,N,4.34,12.559060474414489,50.17026709117662,0.6527248024940491,0.67550218164920806,0.6499989050626754,0.022777379155158983,-0.002725897431373636,RETURN,0.67550218164920806
2018090907,3497,"(9:18) L.Cooke punts 44 yards to NYG 27, Center-C.Tinker. K.Clay to NYG 26 for -1 yards (D.Chark).",JAX,NYG,44,C,N,4.16,6.872153956366234,46.70531554330835,0.27087706327438354,0.2892778234183788,0.26271363665660225,0.018400760143995276,-0.0081634266177813,RETURN,0.2892778234183788
2018090907,3618,"(7:04) R.Dixon punts 54 yards to JAX 15, Center-Z.DeOssie. J.Mickens to JAX 25 for 10 yards (K.Wynn).",NYG,JAX,54,C,N,4.14,8.690138088661193,58.934383851873775,0.7982725501060486,0.8093971983591716,0.7834010756015778,0.011124648253122982,-0.014871474504470794,RETURN,0.8093971983591716
2018090907,3801,"(4:20) L.Cooke punts 47 yards to NYG 14, Center-C.Tinker. K.Clay pushed ob at NYG 19 for 5 yards (N.Paul).",JAX,NYG,47,R,N,4.84,2.3272301132462214,35.28621402190947,0.2542754113674164,0.26810110921661057,0.24544497107466062,0.013825697849194185,-0.008830440292755759,RETURN,0.26810110921661057
2018090907,4113,"(:54) (Punt formation) L.Cooke punts 41 yards to NYG 19, Center-C.Tinker. K.Clay MUFFS catch, RECOVERED by JAX-D.Payne at NYG 21. D.Payne to NYG 21 for no gain (K.Clay).",JAX,NYG,41,C,N,3.87,2.9828342226815088,44.676920216147394,0.13667915761470795,0.1576165393491586,0.12902959736684957,0.020937381734450644,-0.007649560247858372,RETURN,0.1576165393491586
2018090909,918,"(13:27) A.Lee punts 57 yards to WAS 15, Center-A.Brewer. T.Quinn to WAS 27 for 12 yards (D.Coleman).",ARI,WAS,57,C,N,4.24,14.66094812759393,46.25480731772644,0.653631329536438,0.6853488657871882,0.651779962182045,0.031717536250750245,-0.001851367354392952,RETURN,0.6853488657871882
2018090909,2106,"(12:20) T.Way punts 55 yards to ARI 41, Center-N.Sundberg. C.Kirk to ARI 42 for 1 yard (J.Harvey-Clemons). PENALTY on ARI-T.Boston, Offensive Holding, 10 yards, enforced at ARI 41.",WAS,ARI,55,C,N,4.58,17.867988135209853,43.95109327422926,0.05852958932518959,0.06720179400096336,0.0559064103414615,0.008672204675773773,-0.002623178983728089,RETURN,0.06720179400096336
2018090909,2247,"(11:18) A.Lee punts 57 yards to WAS 13, Center-A.Brewer. T.Quinn to WAS 25 for 12 yards (B.Benwikere). WAS-T.Quinn was injured during the play.  Penalty on WAS-T.Apke, Illegal Block Above the Waist, declined. PENALTY on WAS-F.Moreau, Unnecessary Roughness, 5 yards, enforced at WAS 13.",ARI,WAS,57,R,N,4.47,18.34601046549358,42.94931431350214,0.9639003872871399,0.9666947161157926,0.9627953972419103,0.0027943288286527146,-0.0011049900452295702,RETURN,0.9666947161157926
2018090909,3706,"(4:48) T.Way punts 59 yards to ARI 30, Center-N.Sundberg. C.Kirk to WAS 26 for 44 yards (T.Apke).",WAS,ARI,59,C,N,4.57,13.403081735183148,44.2350460607876,0.0014573732623830438,0.0016150198438360046,0.0014977799355983734,1.5764658145296087e-4,4.040667321532961e-5,RETURN,0.0016150198438360046
2018090910,700,"(2:24) C.Jones punts 51 yards to CAR 4, Center-L.Ladouceur. D.Byrd to CAR 18 for 14 yards (J.Thomas).",DAL,CAR,51,L,N,5.11,9.542588747294936,36.52701192268538,0.5386141538619995,0.5523772941033045,0.5347063575188319,0.013763140241304983,-0.003907796343167624,RETURN,0.5523772941033045
2018090910,1047,"(12:33) C.Jones punts 51 yards to CAR 35, Center-L.Ladouceur. D.Byrd to DAL 35 for 30 yards (R.Smith).",DAL,CAR,51,C,N,4.77,15.743204883377466,31.27936220577395,0.5759389996528625,0.5957672345638275,0.5705703556537628,0.01982823491096497,-0.005368643999099754,RETURN,0.5957672345638275
2018090910,1329,"(7:20) C.Jones punts 49 yards to CAR 27, Center-L.Ladouceur. D.Byrd to CAR 30 for 3 yards (J.Thomas; L.Ladouceur).",DAL,CAR,49,R,N,4.79,13.19601833887783,36.85388446283512,0.7691052556037903,0.7770263662934304,0.7586494692166647,0.007921110689640076,-0.010455786387125632,RETURN,0.7770263662934304
2018090910,1582,"(2:55) C.Jones punts 56 yards to CAR 8, Center-L.Ladouceur. D.Moore to CAR 23 for 15 yards (J.Olawale; K.Frazier). PENALTY on DAL-A.Brown, Unsportsmanlike Conduct, 15 yards, enforced at CAR 23.",DAL,CAR,56,R,N,4.66,20.00152494186381,46.634931113919315,0.760420560836792,0.7810638931890329,0.7580353883902232,0.020643332352240917,-0.002385172446568773,RETURN,0.7810638931890329
2018090910,2550,"(6:48) M.Palardy punts 50 yards to DAL 30, Center-J.Jansen. T.Austin pushed ob at DAL 45 for 15 yards (I.Thomas).",CAR,DAL,50,C,N,4.68,6.822939249326495,35.61357606306898,0.15599392354488373,0.16588520725568134,0.1509346170226733,0.009891283710797616,-0.005059306522210427,RETURN,0.16588520725568134
2018090910,3477,"(5:04) M.Palardy punts 52 yards to DAL 23, Center-J.Jansen. T.Austin pushed ob at DAL 21 for -2 yards (J.Norris).",CAR,DAL,52,R,N,4.59,12.518378489245324,46.2924885915631,0.08290693163871765,0.09215406214197477,0.07982583574950695,0.009247130503257123,-0.003081095889210697,RETURN,0.09215406214197477
2018090912,583,"(4:25) J.Scott punts 44 yards to CHI 29, Center-H.Bradley. T.Cohen to CHI 32 for 3 yards (J.Whitehead).",GB,CHI,44,C,N,4.32,5.461300211488105,42.61357999511424,0.6489788293838501,0.6696611225605011,0.646980198820432,0.020682293176651045,-0.001998630563418091,RETURN,0.6696611225605011
2018090912,1055,"(10:25) P.O'Donnell punts 63 yards to GB 18, Center-P.Scales. R.Cobb to GB 35 for 17 yards (B.Cunningham).",CHI,GB,63,C,N,4.65,11.30557384655904,41.35188508399587,0.2384694665670395,0.2541594035923481,0.2366111942132314,0.01568993702530863,-0.001858272353808088,RETURN,0.2541594035923481
2018090912,1149,"(9:05) J.Scott punts 58 yards to CHI 15, Center-H.Bradley. T.Cohen pushed ob at GB 43 for 42 yards (H.Bradley).",GB,CHI,58,C,N,4.86,13.49954073292866,50.5016633389436,0.7430604696273804,0.7677247648437818,0.7406661393245061,0.024664295216401455,-0.0023943303028742813,RETURN,0.7677247648437818
2018091000,469,"(7:09) S.Martin punts 55 yards to NYJ 25, Center-D.Muhlbach. A.Roberts to DET 32 for 43 yards (S.Martin, T.Wilson).",DET,NYJ,55,R,N,4.65,17.853809117384447,42.41245571763088,0.23566876351833344,0.25419337769349415,0.23431277101238568,0.018524614175160714,-0.0013559925059477562,RETURN,0.25419337769349415
2018091000,1545,"(3:26) S.Martin punts 45 yards to NYJ 35, Center-D.Muhlbach. A.Roberts to DET 49 for 16 yards (T.Wilson).",DET,NYJ,45,C,N,4.24,4.491647804536771,40.38208142233385,0.5391287207603455,0.5551974095900853,0.5369245034456253,0.016068688829739886,-0.0022042173147202027,RETURN,0.5551974095900853
2018091000,2626,"(7:20) S.Martin punts 52 yards to NYJ 22, Center-D.Muhlbach. A.Roberts for 78 yards, TOUCHDOWN. The Replay Official reviewed the runner was inbounds ruling, and the play was Upheld. The ruling on the field was confirmed.",DET,NYJ,52,R,N,4.08,6.94447262216506,45.60500520776202,0.9147106409072876,0.9185951150457065,0.9085244661569596,0.0038844741384188586,-0.006186174750328011,RETURN,0.9185951150457065
2018091001,384,"(8:47) J.Hekker punts 62 yards to OAK 5, Center-J.McQuaide. D.Harris to OAK 15 for 10 yards (B.Countess, J.McQuaide).",LA,OAK,62,C,N,4.26,11.001690779148449,49.56109865610326,0.7282790541648865,0.7516273910303911,0.7253459151585897,0.023348336865504637,-0.00293313900629677,RETURN,0.7516273910303911
2018091001,499,"(6:20) J.Townsend punts 55 yards to LA 38, Center-A.DePaola. P.Cooper ran ob at 50 for 12 yards (M.Lee). OAK-A.DePaola was injured during the play. He is Out.",OAK,LA,55,L,N,4.58,15.15792202117428,52.32084479440293,0.24747778475284576,0.26106551388899485,0.24418860500057538,0.013587729136149085,-0.003289179752270388,RETURN,0.26106551388899485
2018091001,2840,"(1:53) J.Townsend punts 35 yards to OAK 48, Center-L.Smith. P.Cooper to LA 49 for -3 yards (D.Harris; K.Smith). LA-P.Cooper was injured during the play. His return is Questionable.  PENALTY on LA-T.Hill, Offensive Holding, 10 yards, enforced at OAK 48.",OAK,LA,35,C,N,4.52,6.818401572216171,25.49946666108921,0.5068169236183167,0.5332051565249761,0.5080270410577457,0.02638823290665948,0.0012101174394290037,RETURN,0.5332051565249761
2018091300,122,"(13:37) S.Koch punts 55 yards to CIN 20, Center-M.Cox. D.Phillips MUFFS catch, and recovers at CIN 15. D.Phillips to CIN 31 for 16 yards (J.Allen).",BAL,CIN,60,R,N,4.06,12.605256839906115,55.62590943076796,0.5418533086776733,0.5627703407406807,0.5391862310965856,0.020917032063007324,-0.002667077581087751,RETURN,0.5627703407406807
2018091300,304,"(12:37) K.Huber punts 55 yards to BAL 20, Center-C.Harris. J.Grant to BAL 22 for 2 yards (T.McRae; C.Fejedelem). FUMBLES (T.McRae), recovered by BAL-T.Young at BAL 18. T.Young to BAL 18 for no gain (V.Rey).",CIN,BAL,55,C,N,5.06,12.277011036893304,44.44632830729666,0.4220241606235504,0.4409994418422381,0.42121147682269416,0.01897528121868769,-8.126838008562509e-4,RETURN,0.4409994418422381
2018091300,1023,"(4:06) S.Koch punts 59 yards to CIN 20, Center-M.Cox. D.Phillips to CIN 28 for 8 yards (K.Young).",BAL,CIN,59,C,N,4.87,17.431939077452057,41.51647865607101,0.8745322823524475,0.8834107084323962,0.8723981879154841,0.00887842607994871,-0.0021340944369634407,RETURN,0.8834107084323962
2018091600,773,"(:18) M.Bosher punts 39 yards to CAR 25, Center-J.Harris. D.Moore to CAR 30 for 5 yards (J.Bethel).",ATL,CAR,39,C,N,3.95,1.2984991336154232,42.24262894281083,0.4251299500465393,0.43844222684701284,0.4221319551269213,0.013312276800473533,-0.0029979949196179967,RETURN,0.43844222684701284
2018091600,3830,"(2:00) M.Bosher punts 54 yards to CAR 12, Center-J.Harris. D.Moore to CAR 16 for 4 yards (J.Bethel).",ATL,CAR,54,C,N,4.82,2.834237110758375,33.99959558583013,0.0910138487815857,0.09630063439408938,0.08738668501377106,0.005286785612503689,-0.003627163767814634,RETURN,0.09630063439408938
2018091601,205,"(11:03) C.Bojorquez punts 44 yards to LAC 42, Center-R.Ferguson. J.Jones to BUF 48 for 10 yards (A.Holmes). PENALTY on BUF-L.Thomas, Offensive Holding, 10 yards, enforced at BUF 48.",BUF,LAC,44,C,N,3.56,15.64212261811037,47.29086698295983,0.4396286904811859,0.46101621399323145,0.4372776727875074,0.021387523512045536,-0.0023510176936785143,RETURN,0.46101621399323145
2018091601,426,"(7:53) C.Bojorquez punts 42 yards to LAC 33, Center-R.Ferguson. J.Jones to LAC 39 for 6 yards (L.Thomas).",BUF,LAC,42,C,N,3.59,14.318173766231505,43.11250398666262,0.6543663740158081,0.6710381537675858,0.6457734743754069,0.016671779751777693,-0.00859289964040122,RETURN,0.6710381537675858
2018091601,1289,"(8:57) C.Bojorquez punts 50 yards to LAC 18, Center-R.Ferguson. J.Jones to LAC 19 for 1 yard (R.Humber).",BUF,LAC,50,C,N,4.88,7.717460722284241,50.94698813472685,0.8791859149932861,0.8854866353422404,0.876798755923907,0.006300720348954236,-0.002387159069379141,RETURN,0.8854866353422404
2018091601,2813,"(4:04) D.Kaser punts 45 yards to BUF 49, Center-M.Windt. M.Murphy MUFFS catch, and recovers at LAC 48. M.Murphy to LAC 42 for 6 yards (A.Phillips; N.Dzubnar).",LAC,BUF,45,C,N,3.85,12.581836114017698,35.55382539193216,0.0665556788444519,0.07911816184719403,0.06719851687550545,0.012562483002742125,6.428380310535414e-4,RETURN,0.07911816184719403
2018091602,1446,"(4:37) J.Scott punts 59 yards to MIN 33, Center-H.Bradley. M.Sherels to MIN 46 for 13 yards (K.Toomer).",GB,MIN,59,L,N,5.24,11.381783691495816,65.55620489320594,0.2391854077577591,0.25023161644736924,0.2322290749847889,0.011046208689610149,-0.006956332772970197,RETURN,0.25023161644736924
2018091602,2412,"(5:04) M.Wile punts 46 yards to GB 24, Center-K.McDermott. R.Cobb pushed ob at GB 24 for no gain (J.Kearse).",MIN,GB,46,R,N,4.86,0.4272001872658747,33.6594622654611,0.9420533180236816,0.9448915221293768,0.9433197967211405,0.00283820410569513,0.0012664786974588838,RETURN,0.9448915221293768
2018091603,971,"(14:30) B.Colquitt punts 46 yards to NO 19, Center-C.Hughlett. T.Lewis to NO 19 for no gain (B.Boddy-Calhoun).",CLE,NO,46,L,N,4.63,1.5542522317822185,42.97656221709689,0.537741482257843,0.5458825918038687,0.5340543437004089,0.008141109546025649,-0.0036871385574340776,RETURN,0.5458825918038687
2018091603,1907,"(:48) T.Morstead punts 56 yards to CLE 17, Center-Z.Wood. J.Peppers to CLE 17 for no gain (J.Hardee). PENALTY on CLE-B.Boddy-Calhoun, Illegal Block Above the Waist, 8 yards, enforced at CLE 17.",NO,CLE,56,L,N,4.94,4.500144442126275,43.68295434148198,0.5614650845527649,0.5782326683402061,0.5593956633408864,0.016767583787441254,-0.002069421211878475,RETURN,0.5782326683402061
2018091604,815,"(14:22) L.Edwards punts 60 yards to MIA 18, Center-T.Hennessy. J.Grant pushed ob at MIA 40 for 22 yards (T.Brooks).",NYJ,MIA,60,L,N,3.85,22.439128770966132,52.80061363279787,0.6509082317352295,0.6803426924347877,0.6508432106177012,0.02943446069955824,-6.502111752826334e-5,RETURN,0.6803426924347877
2018091604,1549,"(2:41) L.Edwards punts 60 yards to MIA 22, Center-T.Hennessy. J.Grant to MIA 38 for 16 yards (D.Middleton).",NYJ,MIA,60,C,N,4.41,20.57966229071799,49.96967080139712,0.8777686953544617,0.8896524181465307,0.8752374124526977,0.011883722792069062,-0.002531282901763965,RETURN,0.8896524181465307
